CustomerID,LastPurchaseDate,RecencyDays,Churn
14339,14-12-2020,16,0
14340,20-12-2020,10,0
14341,14-12-2020,16,0
14342,15-11-2020,45,0
14343,24-12-2020,6,0
14344,09-12-2020,21,0
14345,19-12-2020,11,0
14346,20-10-2020,71,0
14347,24-11-2020,36,0
14348,30-12-2020,0,0
14349,04-12-2020,26,0
14350,14-11-2020,46,0
14351,07-12-2020,23,0
14352,05-12-2020,25,0
14353,29-11-2020,31,0
14354,28-11-2020,32,0
14355,19-12-2020,11,0
14356,08-12-2020,22,0
14357,30-10-2020,61,0
14358,24-12-2020,6,0
14359,19-11-2020,41,0
14360,06-12-2020,24,0
14361,26-12-2020,4,0
14362,05-12-2020,25,0
14363,29-11-2020,31,0
14364,13-12-2020,17,0
14365,04-09-2020,117,1
14366,14-11-2020,46,0
14367,25-12-2020,5,0
14368,21-10-2020,70,0
14369,29-12-2020,1,0
14370,11-12-2020,19,0
14371,09-12-2020,21,0
14372,19-12-2020,11,0
14373,30-12-2020,0,0
14374,23-12-2020,7,0
14375,21-11-2020,39,0
14376,14-10-2020,77,0
14377,27-10-2020,64,0
14378,22-12-2020,8,0
14379,30-12-2020,0,0
14380,10-12-2020,20,0
14381,20-12-2020,10,0
14382,23-12-2020,7,0
14383,10-12-2020,20,0
14384,15-12-2020,15,0
14385,18-11-2020,42,0
14386,17-12-2020,13,0
14387,22-12-2020,8,0
14388,25-12-2020,5,0
14389,11-12-2020,19,0
14390,23-12-2020,7,0
14391,03-09-2020,118,1
14392,15-12-2020,15,0
14393,22-12-2020,8,0
14394,17-11-2020,43,0
14395,29-12-2020,1,0
14396,22-11-2020,38,0
14397,28-12-2020,2,0
14398,27-11-2020,33,0
14399,26-11-2020,34,0
14400,14-12-2020,16,0
14401,25-12-2020,5,0
14402,23-12-2020,7,0
14403,25-11-2020,35,0
14404,14-12-2020,16,0
14405,16-11-2020,44,0
14406,30-12-2020,0,0
14407,27-11-2020,33,0
14408,15-12-2020,15,0
14409,23-11-2020,37,0
14410,30-11-2020,30,0
14411,26-12-2020,4,0
14412,07-12-2020,23,0
14413,17-11-2020,43,0
14414,09-12-2020,21,0
14415,22-12-2020,8,0
14416,12-12-2020,18,0
14417,18-12-2020,12,0
14418,12-12-2020,18,0
14419,14-12-2020,16,0
14420,23-12-2020,7,0
14421,19-11-2020,41,0
14422,25-12-2020,5,0
14423,15-12-2020,15,0
14424,17-12-2020,13,0
14425,08-11-2020,52,0
14426,23-12-2020,7,0
14427,08-12-2020,22,0
14428,13-12-2020,17,0
14429,30-12-2020,0,0
14430,26-12-2020,4,0
14431,05-12-2020,25,0
14432,23-12-2020,7,0
14433,26-11-2020,34,0
14434,27-12-2020,3,0
14435,16-12-2020,14,0
14436,26-12-2020,4,0
14437,18-10-2020,73,0
14438,29-12-2020,1,0
14439,28-12-2020,2,0
14440,04-12-2020,26,0
14441,29-12-2020,1,0
14442,20-12-2020,10,0
14443,30-11-2020,30,0
14444,01-11-2020,59,0
14445,27-12-2020,3,0
14446,17-12-2020,13,0
14447,05-12-2020,25,0
14448,30-10-2020,61,0
14449,30-11-2020,30,0
14450,23-11-2020,37,0
14451,04-10-2020,87,0
14452,10-12-2020,20,0
14453,12-10-2020,79,0
14454,09-12-2020,21,0
14455,29-12-2020,1,0
14456,18-12-2020,12,0
14457,20-07-2020,163,1
14458,29-12-2020,1,0
14459,03-12-2020,27,0
14460,28-12-2020,2,0
14461,20-12-2020,10,0
14462,20-12-2020,10,0
14463,22-12-2020,8,0
14464,29-12-2020,1,0
14465,24-12-2020,6,0
14466,26-12-2020,4,0
14467,10-12-2020,20,0
14468,18-12-2020,12,0
14469,10-12-2020,20,0
14470,21-12-2020,9,0
14471,20-12-2020,10,0
14472,28-12-2020,2,0
14473,15-12-2020,15,0
14474,08-12-2020,22,0
14475,20-10-2020,71,0
14476,21-12-2020,9,0
14477,27-12-2020,3,0
14478,30-12-2020,0,0
14479,09-12-2020,21,0
14480,28-12-2020,2,0
14481,24-12-2020,6,0
14482,17-12-2020,13,0
14483,21-12-2020,9,0
14484,24-12-2020,6,0
14485,19-12-2020,11,0
14486,30-12-2020,0,0
14487,04-12-2020,26,0
14488,09-09-2020,112,1
14489,22-12-2020,8,0
14490,20-12-2020,10,0
14491,26-12-2020,4,0
14492,05-11-2020,55,0
14493,23-12-2020,7,0
14494,22-12-2020,8,0
14495,14-12-2020,16,0
14496,26-10-2020,65,0
14497,22-12-2020,8,0
14498,18-12-2020,12,0
14499,15-11-2020,45,0
14500,06-12-2020,24,0
14501,17-12-2020,13,0
14502,21-11-2020,39,0
14503,28-12-2020,2,0
14504,06-12-2020,24,0
14505,18-12-2020,12,0
14506,13-12-2020,17,0
14507,29-12-2020,1,0
14508,22-12-2020,8,0
14509,30-12-2020,0,0
14510,26-07-2020,157,1
14511,01-11-2020,59,0
14512,04-12-2020,26,0
14513,16-12-2020,14,0
14514,29-10-2020,62,0
14515,23-12-2020,7,0
14516,05-12-2020,25,0
14517,27-12-2020,3,0
14518,29-12-2020,1,0
14519,30-12-2020,0,0
14520,15-12-2020,15,0
14521,28-11-2020,32,0
14522,17-12-2020,13,0
14523,24-12-2020,6,0
14524,20-11-2020,40,0
14525,28-11-2020,32,0
14526,08-12-2020,22,0
14527,14-11-2020,46,0
14528,11-11-2020,49,0
14529,02-11-2020,58,0
14530,21-12-2020,9,0
14531,05-12-2020,25,0
14532,24-12-2020,6,0
14533,26-12-2020,4,0
14534,27-12-2020,3,0
14535,15-11-2020,45,0
14536,13-12-2020,17,0
14537,13-12-2020,17,0
14538,13-12-2020,17,0
14539,21-12-2020,9,0
14540,20-12-2020,10,0
14541,06-12-2020,24,0
14542,07-12-2020,23,0
14543,15-12-2020,15,0
14544,18-12-2020,12,0
14545,25-12-2020,5,0
14546,23-12-2020,7,0
14547,29-11-2020,31,0
14548,06-12-2020,24,0
14549,27-10-2020,64,0
14550,15-11-2020,45,0
14551,30-11-2020,30,0
14552,02-12-2020,28,0
14553,03-11-2020,57,0
14554,28-12-2020,2,0
14555,26-12-2020,4,0
14556,22-10-2020,69,0
14557,19-12-2020,11,0
14558,24-12-2020,6,0
14559,22-11-2020,38,0
14560,02-12-2020,28,0
14561,21-12-2020,9,0
14562,17-12-2020,13,0
14563,17-12-2020,13,0
14564,27-09-2020,94,1
14565,16-11-2020,44,0
14566,26-11-2020,34,0
14567,28-12-2020,2,0
14568,24-11-2020,36,0
14569,20-11-2020,40,0
14570,25-12-2020,5,0
14571,23-10-2020,68,0
14572,06-12-2020,24,0
14573,19-12-2020,11,0
14574,09-11-2020,51,0
14575,20-12-2020,10,0
14576,25-11-2020,35,0
14577,15-10-2020,76,0
14578,15-12-2020,15,0
14579,28-12-2020,2,0
14580,14-12-2020,16,0
14581,20-12-2020,10,0
14582,28-11-2020,32,0
14583,11-12-2020,19,0
14584,11-11-2020,49,0
14585,16-12-2020,14,0
14586,11-10-2020,80,0
14587,16-12-2020,14,0
14588,25-11-2020,35,0
14589,26-12-2020,4,0
14590,23-11-2020,37,0
14591,16-11-2020,44,0
14592,22-11-2020,38,0
14593,22-12-2020,8,0
14594,26-12-2020,4,0
14595,11-12-2020,19,0
14596,09-12-2020,21,0
14597,09-12-2020,21,0
14598,16-12-2020,14,0
14599,24-12-2020,6,0
14600,11-12-2020,19,0
14601,03-11-2020,57,0
14602,27-12-2020,3,0
14603,27-12-2020,3,0
14604,09-12-2020,21,0
14605,16-12-2020,14,0
14606,19-11-2020,41,0
14607,22-11-2020,38,0
14608,09-12-2020,21,0
14609,16-12-2020,14,0
14610,26-10-2020,65,0
14611,25-12-2020,5,0
14612,25-12-2020,5,0
14613,12-12-2020,18,0
14614,16-11-2020,44,0
14615,12-12-2020,18,0
14616,22-12-2020,8,0
14617,27-08-2020,125,1
14618,07-12-2020,23,0
14619,20-11-2020,40,0
14620,02-12-2020,28,0
14621,25-12-2020,5,0
14622,25-11-2020,35,0
14623,03-12-2020,27,0
14624,13-12-2020,17,0
14625,16-10-2020,75,0
14626,20-12-2020,10,0
14627,03-12-2020,27,0
14628,29-12-2020,1,0
14629,18-11-2020,42,0
14630,22-12-2020,8,0
14631,16-11-2020,44,0
14632,15-12-2020,15,0
14633,23-12-2020,7,0
14634,15-12-2020,15,0
14635,16-12-2020,14,0
14636,21-10-2020,70,0
14637,10-12-2020,20,0
14638,24-12-2020,6,0
14639,25-12-2020,5,0
14640,19-12-2020,11,0
14641,25-11-2020,35,0
14642,03-12-2020,27,0
14643,21-12-2020,9,0
14644,19-11-2020,41,0
14645,14-12-2020,16,0
14646,30-11-2020,30,0
14647,22-12-2020,8,0
14648,26-12-2020,4,0
14649,22-11-2020,38,0
14650,02-12-2020,28,0
14651,29-12-2020,1,0
14652,30-12-2020,0,0
14653,30-12-2020,0,0
14654,27-11-2020,33,0
14655,20-12-2020,10,0
14656,16-12-2020,14,0
14657,18-11-2020,42,0
14658,09-12-2020,21,0
14659,23-12-2020,7,0
14660,22-12-2020,8,0
14661,05-12-2020,25,0
14662,05-05-2020,239,1
14663,15-12-2020,15,0
14664,05-12-2020,25,0
14665,23-12-2020,7,0
14666,01-11-2020,59,0
14667,09-12-2020,21,0
14668,12-12-2020,18,0
14669,22-12-2020,8,0
14670,16-12-2020,14,0
14671,24-12-2020,6,0
14672,15-12-2020,15,0
14673,20-12-2020,10,0
14674,31-10-2020,60,0
14675,27-12-2020,3,0
14676,12-12-2020,18,0
14677,06-12-2020,24,0
14678,21-12-2020,9,0
14679,10-12-2020,20,0
14680,06-10-2020,85,0
14681,30-12-2020,0,0
14682,29-12-2020,1,0
14683,05-12-2020,25,0
14684,24-12-2020,6,0
14685,03-12-2020,27,0
14686,23-12-2020,7,0
14687,25-12-2020,5,0
14688,30-11-2020,30,0
14689,14-10-2020,77,0
14690,14-11-2020,46,0
14691,21-12-2020,9,0
14692,28-12-2020,2,0
14693,19-12-2020,11,0
14694,22-12-2020,8,0
14695,21-12-2020,9,0
14696,17-12-2020,13,0
14697,28-11-2020,32,0
14698,03-12-2020,27,0
14699,19-12-2020,11,0
14700,05-12-2020,25,0
14701,30-10-2020,61,0
14702,12-11-2020,48,0
14703,24-12-2020,6,0
14704,17-12-2020,13,0
14705,12-12-2020,18,0
14706,30-12-2020,0,0
14707,29-12-2020,1,0
14708,15-12-2020,15,0
14709,08-12-2020,22,0
14710,11-11-2020,49,0
14711,30-12-2020,0,0
14712,27-12-2020,3,0
14713,27-11-2020,33,0
14714,30-12-2020,0,0
14715,24-11-2020,36,0
14716,22-12-2020,8,0
14717,30-12-2020,0,0
14718,11-12-2020,19,0
14719,08-10-2020,83,0
14720,13-11-2020,47,0
14721,05-11-2020,55,0
14722,20-12-2020,10,0
14723,06-12-2020,24,0
14724,24-12-2020,6,0
14725,27-12-2020,3,0
14726,23-09-2020,98,1
14727,26-11-2020,34,0
14728,01-12-2020,29,0
14729,18-12-2020,12,0
14730,28-12-2020,2,0
14731,07-12-2020,23,0
14732,27-12-2020,3,0
14733,30-12-2020,0,0
14734,14-12-2020,16,0
14735,17-12-2020,13,0
14736,17-10-2020,74,0
14737,16-12-2020,14,0
14738,24-12-2020,6,0
14739,26-12-2020,4,0
14740,09-09-2020,112,1
14741,27-09-2020,94,1
14742,06-12-2020,24,0
14743,21-12-2020,9,0
14744,30-12-2020,0,0
14745,21-12-2020,9,0
14746,22-12-2020,8,0
14747,30-12-2020,0,0
14748,07-11-2020,53,0
14749,28-12-2020,2,0
14750,03-12-2020,27,0
14751,28-12-2020,2,0
14752,22-12-2020,8,0
14753,24-10-2020,67,0
14754,26-12-2020,4,0
14755,28-11-2020,32,0
14756,23-12-2020,7,0
14757,24-12-2020,6,0
14758,27-12-2020,3,0
14759,29-12-2020,1,0
14760,27-11-2020,33,0
14761,03-10-2020,88,0
14762,17-12-2020,13,0
14763,20-11-2020,40,0
14764,11-12-2020,19,0
14765,16-12-2020,14,0
14766,30-12-2020,0,0
14767,25-12-2020,5,0
14768,29-12-2020,1,0
14769,26-12-2020,4,0
14770,01-12-2020,29,0
14771,25-12-2020,5,0
14772,08-12-2020,22,0
14773,26-12-2020,4,0
14774,22-12-2020,8,0
14775,24-12-2020,6,0
14776,23-11-2020,37,0
14777,16-12-2020,14,0
14778,29-11-2020,31,0
14779,29-11-2020,31,0
14780,13-12-2020,17,0
14781,03-12-2020,27,0
14782,22-11-2020,38,0
14783,24-12-2020,6,0
14784,29-12-2020,1,0
14785,24-11-2020,36,0
14786,23-10-2020,68,0
14787,29-11-2020,31,0
14788,28-12-2020,2,0
14789,27-12-2020,3,0
14790,13-12-2020,17,0
14791,19-12-2020,11,0
14792,16-09-2020,105,1
14793,23-12-2020,7,0
14794,21-12-2020,9,0
14795,24-11-2020,36,0
14796,29-11-2020,31,0
14797,25-12-2020,5,0
14798,14-12-2020,16,0
14799,04-12-2020,26,0
14800,08-12-2020,22,0
14801,08-12-2020,22,0
14802,03-12-2020,27,0
14803,30-12-2020,0,0
14804,09-12-2020,21,0
14805,01-11-2020,59,0
14806,28-12-2020,2,0
14807,12-12-2020,18,0
14808,13-12-2020,17,0
14809,10-12-2020,20,0
14810,27-12-2020,3,0
14811,04-11-2020,56,0
14812,06-12-2020,24,0
14813,08-12-2020,22,0
14814,14-12-2020,16,0
14815,23-11-2020,37,0
14816,26-12-2020,4,0
14817,24-12-2020,6,0
14818,26-12-2020,4,0
14819,15-12-2020,15,0
14820,26-12-2020,4,0
14821,28-11-2020,32,0
14822,18-10-2020,73,0
14823,27-11-2020,33,0
14824,17-12-2020,13,0
14825,14-12-2020,16,0
14826,26-12-2020,4,0
14827,25-12-2020,5,0
14828,02-12-2020,28,0
14829,12-11-2020,48,0
14830,16-11-2020,44,0
14831,18-11-2020,42,0
14832,24-12-2020,6,0
14833,14-12-2020,16,0
14834,07-12-2020,23,0
14835,22-12-2020,8,0
14836,04-12-2020,26,0
14837,09-12-2020,21,0
14838,15-12-2020,15,0
14839,25-12-2020,5,0
14840,26-12-2020,4,0
14841,08-10-2020,83,0
14842,20-11-2020,40,0
14843,24-12-2020,6,0
14844,14-12-2020,16,0
14845,20-11-2020,40,0
14846,14-12-2020,16,0
14847,22-12-2020,8,0
14848,23-11-2020,37,0
14849,24-12-2020,6,0
14850,18-12-2020,12,0
14851,28-12-2020,2,0
14852,14-11-2020,46,0
14853,03-11-2020,57,0
14854,21-12-2020,9,0
14855,21-12-2020,9,0
14856,22-10-2020,69,0
14857,23-12-2020,7,0
14858,14-12-2020,16,0
14859,19-12-2020,11,0
14860,09-12-2020,21,0
14861,06-12-2020,24,0
14862,16-09-2020,105,1
14863,07-12-2020,23,0
14864,26-12-2020,4,0
14865,18-12-2020,12,0
14866,27-12-2020,3,0
14867,01-12-2020,29,0
14868,24-12-2020,6,0
14869,22-11-2020,38,0
14870,20-12-2020,10,0
14871,22-12-2020,8,0
14872,02-12-2020,28,0
14873,13-12-2020,17,0
14874,29-11-2020,31,0
14875,16-12-2020,14,0
14876,29-11-2020,31,0
14877,28-11-2020,32,0
14878,19-11-2020,41,0
14879,25-12-2020,5,0
14880,27-12-2020,3,0
14881,30-11-2020,30,0
14882,07-12-2020,23,0
14883,22-12-2020,8,0
14884,24-12-2020,6,0
14885,06-12-2020,24,0
14886,03-12-2020,27,0
14887,09-09-2020,112,1
14888,26-12-2020,4,0
14889,29-12-2020,1,0
14890,25-12-2020,5,0
14891,11-12-2020,19,0
14892,22-12-2020,8,0
14893,20-11-2020,40,0
14894,21-12-2020,9,0
14895,14-12-2020,16,0
14896,23-12-2020,7,0
14897,16-12-2020,14,0
14898,07-12-2020,23,0
14899,02-12-2020,28,0
14900,30-12-2020,0,0
14901,12-11-2020,48,0
14902,27-10-2020,64,0
14903,18-12-2020,12,0
14904,30-12-2020,0,0
14905,03-11-2020,57,0
14906,11-12-2020,19,0
14907,21-12-2020,9,0
14908,30-10-2020,61,0
14909,04-12-2020,26,0
14910,29-12-2020,1,0
14911,09-12-2020,21,0
14912,11-12-2020,19,0
14913,19-12-2020,11,0
14914,29-12-2020,1,0
14915,18-12-2020,12,0
14916,25-12-2020,5,0
14917,03-12-2020,27,0
14918,28-12-2020,2,0
14919,21-10-2020,70,0
14920,12-12-2020,18,0
14921,10-12-2020,20,0
14922,20-10-2020,71,0
14923,15-12-2020,15,0
14924,05-12-2020,25,0
14925,27-12-2020,3,0
14926,23-12-2020,7,0
14927,13-12-2020,17,0
14928,04-12-2020,26,0
14929,06-12-2020,24,0
14930,18-12-2020,12,0
14931,15-12-2020,15,0
14932,27-12-2020,3,0
14933,23-12-2020,7,0
14934,01-12-2020,29,0
14935,15-10-2020,76,0
14936,23-12-2020,7,0
14937,04-12-2020,26,0
14938,15-12-2020,15,0
14939,09-12-2020,21,0
14940,15-12-2020,15,0
14941,15-12-2020,15,0
14942,22-12-2020,8,0
14943,25-12-2020,5,0
14944,19-12-2020,11,0
14945,22-11-2020,38,0
14946,09-12-2020,21,0
14947,30-12-2020,0,0
14948,27-12-2020,3,0
14949,16-12-2020,14,0
14950,22-12-2020,8,0
14951,06-12-2020,24,0
14952,18-12-2020,12,0
14953,29-12-2020,1,0
14954,19-12-2020,11,0
14955,14-12-2020,16,0
14956,24-12-2020,6,0
14957,08-12-2020,22,0
14958,06-12-2020,24,0
14959,13-11-2020,47,0
14960,05-10-2020,86,0
14961,28-12-2020,2,0
14962,04-09-2020,117,1
14963,24-12-2020,6,0
14964,28-12-2020,2,0
14965,01-11-2020,59,0
14966,29-12-2020,1,0
14967,23-09-2020,98,1
14968,06-12-2020,24,0
14969,30-10-2020,61,0
14970,18-12-2020,12,0
14971,02-12-2020,28,0
14972,08-12-2020,22,0
14973,10-12-2020,20,0
14974,16-12-2020,14,0
14975,22-12-2020,8,0
14976,23-10-2020,68,0
14977,16-12-2020,14,0
14978,24-12-2020,6,0
14979,25-12-2020,5,0
14980,27-12-2020,3,0
14981,22-12-2020,8,0
14982,23-12-2020,7,0
14983,15-12-2020,15,0
14984,01-12-2020,29,0
14985,21-12-2020,9,0
14986,11-12-2020,19,0
14987,22-12-2020,8,0
14988,18-12-2020,12,0
14989,20-12-2020,10,0
14990,23-12-2020,7,0
14991,30-11-2020,30,0
14992,30-12-2020,0,0
14993,26-10-2020,65,0
14994,11-12-2020,19,0
14995,13-12-2020,17,0
14996,12-11-2020,48,0
14997,13-11-2020,47,0
14998,20-11-2020,40,0
14999,23-12-2020,7,0
15000,27-12-2020,3,0
15001,09-08-2020,143,1
15002,27-12-2020,3,0
15003,13-11-2020,47,0
15004,02-11-2020,58,0
15005,20-12-2020,10,0
15006,20-12-2020,10,0
15007,06-12-2020,24,0
15008,01-12-2020,29,0
15009,29-11-2020,31,0
15010,22-11-2020,38,0
15011,24-12-2020,6,0
15012,12-12-2020,18,0
15013,29-12-2020,1,0
15014,24-12-2020,6,0
15015,08-12-2020,22,0
15016,28-12-2020,2,0
15017,03-12-2020,27,0
15018,08-11-2020,52,0
15019,11-11-2020,49,0
15020,11-12-2020,19,0
15021,19-10-2020,72,0
15022,24-12-2020,6,0
15023,25-12-2020,5,0
15024,03-11-2020,57,0
15025,29-12-2020,1,0
15026,26-12-2020,4,0
15027,03-12-2020,27,0
15028,06-10-2020,85,0
15029,17-12-2020,13,0
15030,30-11-2020,30,0
15031,08-12-2020,22,0
15032,07-11-2020,53,0
15033,23-12-2020,7,0
15034,19-12-2020,11,0
15035,19-12-2020,11,0
15036,26-10-2020,65,0
15037,26-12-2020,4,0
15038,26-12-2020,4,0
15039,28-12-2020,2,0
15040,28-12-2020,2,0
15041,26-11-2020,34,0
15042,24-12-2020,6,0
15043,25-12-2020,5,0
15044,25-11-2020,35,0
15045,27-12-2020,3,0
15046,30-12-2020,0,0
15047,24-11-2020,36,0
15048,29-12-2020,1,0
15049,02-11-2020,58,0
15050,15-11-2020,45,0
15051,24-10-2020,67,0
15052,29-12-2020,1,0
15053,21-11-2020,39,0
15054,05-12-2020,25,0
15055,16-11-2020,44,0
15056,03-11-2020,57,0
15057,20-12-2020,10,0
15058,12-12-2020,18,0
15059,11-12-2020,19,0
15060,13-12-2020,17,0
15061,05-12-2020,25,0
15062,10-12-2020,20,0
15063,26-12-2020,4,0
15064,29-11-2020,31,0
15065,23-11-2020,37,0
15066,27-12-2020,3,0
15067,05-12-2020,25,0
15068,13-11-2020,47,0
15069,30-12-2020,0,0
15070,15-11-2020,45,0
15071,23-12-2020,7,0
15072,10-12-2020,20,0
15073,18-12-2020,12,0
15074,26-12-2020,4,0
15075,16-12-2020,14,0
15076,25-12-2020,5,0
15077,25-12-2020,5,0
15078,08-12-2020,22,0
15079,19-12-2020,11,0
15080,18-12-2020,12,0
15081,23-10-2020,68,0
15082,24-12-2020,6,0
15083,08-12-2020,22,0
15084,18-12-2020,12,0
15085,12-12-2020,18,0
15086,10-11-2020,50,0
15087,20-12-2020,10,0
15088,04-12-2020,26,0
15089,29-12-2020,1,0
15090,25-08-2020,127,1
15091,13-12-2020,17,0
15092,22-12-2020,8,0
15093,22-12-2020,8,0
15094,16-12-2020,14,0
15095,12-12-2020,18,0
15096,02-12-2020,28,0
15097,27-11-2020,33,0
15098,29-12-2020,1,0
15099,25-12-2020,5,0
15100,16-11-2020,44,0
15101,26-11-2020,34,0
15102,15-12-2020,15,0
15103,13-11-2020,47,0
15104,09-12-2020,21,0
15105,08-12-2020,22,0
15106,27-11-2020,33,0
15107,23-12-2020,7,0
15108,03-12-2020,27,0
15109,23-11-2020,37,0
15110,27-12-2020,3,0
15111,26-11-2020,34,0
15112,04-12-2020,26,0
15113,24-10-2020,67,0
15114,25-12-2020,5,0
15115,23-12-2020,7,0
15116,11-12-2020,19,0
15117,13-12-2020,17,0
15118,29-12-2020,1,0
15119,15-12-2020,15,0
15120,22-12-2020,8,0
15121,14-12-2020,16,0
15122,03-12-2020,27,0
15123,07-12-2020,23,0
15124,14-12-2020,16,0
15125,11-11-2020,49,0
15126,20-12-2020,10,0
15127,27-12-2020,3,0
15128,08-12-2020,22,0
15129,26-12-2020,4,0
15130,27-11-2020,33,0
15131,06-12-2020,24,0
15132,07-12-2020,23,0
15133,20-10-2020,71,0
15134,13-11-2020,47,0
15135,22-11-2020,38,0
15136,08-12-2020,22,0
15137,16-12-2020,14,0
15138,24-12-2020,6,0
15139,11-12-2020,19,0
15140,25-12-2020,5,0
15141,18-12-2020,12,0
15142,29-12-2020,1,0
15143,30-12-2020,0,0
15144,27-12-2020,3,0
15145,05-12-2020,25,0
15146,27-12-2020,3,0
15147,11-12-2020,19,0
15148,03-12-2020,27,0
15149,26-12-2020,4,0
15150,21-10-2020,70,0
15151,16-12-2020,14,0
15152,22-12-2020,8,0
15153,17-12-2020,13,0
15154,30-12-2020,0,0
15155,14-12-2020,16,0
15156,19-11-2020,41,0
15157,18-11-2020,42,0
15158,10-12-2020,20,0
15159,29-12-2020,1,0
15160,30-10-2020,61,0
15161,23-12-2020,7,0
15162,28-12-2020,2,0
15163,15-12-2020,15,0
15164,12-12-2020,18,0
15165,23-11-2020,37,0
15166,21-12-2020,9,0
15167,29-12-2020,1,0
15168,12-12-2020,18,0
15169,09-12-2020,21,0
15170,17-12-2020,13,0
15171,04-12-2020,26,0
15172,19-12-2020,11,0
15173,27-11-2020,33,0
15174,19-12-2020,11,0
15175,27-11-2020,33,0
15176,20-11-2020,40,0
15177,13-12-2020,17,0
15178,22-11-2020,38,0
15179,30-12-2020,0,0
15180,17-12-2020,13,0
15181,12-12-2020,18,0
15182,26-12-2020,4,0
15183,23-12-2020,7,0
15184,05-12-2020,25,0
15185,28-12-2020,2,0
15186,18-12-2020,12,0
15187,19-12-2020,11,0
15188,20-10-2020,71,0
15189,21-12-2020,9,0
15190,29-12-2020,1,0
15191,11-11-2020,49,0
15192,18-12-2020,12,0
15193,25-12-2020,5,0
15194,26-12-2020,4,0
15195,09-12-2020,21,0
15196,20-11-2020,40,0
15197,11-12-2020,19,0
15198,06-11-2020,54,0
15199,12-12-2020,18,0
15200,29-12-2020,1,0
15201,29-11-2020,31,0
15202,24-10-2020,67,0
15203,19-12-2020,11,0
15204,30-10-2020,61,0
15205,21-12-2020,9,0
15206,15-11-2020,45,0
15207,19-11-2020,41,0
15208,15-12-2020,15,0
15209,24-10-2020,67,0
15210,23-11-2020,37,0
15211,27-11-2020,33,0
15212,07-12-2020,23,0
15213,01-12-2020,29,0
15214,29-12-2020,1,0
15215,19-11-2020,41,0
15216,23-12-2020,7,0
15217,12-12-2020,18,0
15218,10-10-2020,81,0
15219,20-12-2020,10,0
15220,29-12-2020,1,0
15221,08-10-2020,83,0
15222,22-12-2020,8,0
15223,22-12-2020,8,0
15224,25-12-2020,5,0
15225,27-10-2020,64,0
15226,18-12-2020,12,0
15227,16-12-2020,14,0
15228,16-12-2020,14,0
15229,31-08-2020,121,1
15230,24-11-2020,36,0
15231,05-12-2020,25,0
15232,22-12-2020,8,0
15233,14-12-2020,16,0
15234,09-12-2020,21,0
15235,29-11-2020,31,0
15236,27-12-2020,3,0
15237,21-12-2020,9,0
15238,27-11-2020,33,0
15239,14-12-2020,16,0
15240,24-12-2020,6,0
15241,16-12-2020,14,0
15242,25-11-2020,35,0
15243,30-12-2020,0,0
15244,20-12-2020,10,0
15245,18-12-2020,12,0
15246,24-11-2020,36,0
15247,10-11-2020,50,0
15248,16-12-2020,14,0
15249,24-11-2020,36,0
15250,19-12-2020,11,0
15251,18-12-2020,12,0
15252,29-12-2020,1,0
15253,08-11-2020,52,0
15254,23-11-2020,37,0
15255,27-12-2020,3,0
15256,26-11-2020,34,0
15257,08-12-2020,22,0
15258,24-12-2020,6,0
15259,05-12-2020,25,0
15260,29-12-2020,1,0
15261,12-12-2020,18,0
15262,27-12-2020,3,0
15263,05-12-2020,25,0
15264,28-12-2020,2,0
15265,30-12-2020,0,0
15266,23-11-2020,37,0
15267,16-12-2020,14,0
15268,14-12-2020,16,0
15269,27-12-2020,3,0
15270,07-12-2020,23,0
15271,27-12-2020,3,0
15272,29-11-2020,31,0
15273,21-12-2020,9,0
15274,09-11-2020,51,0
15275,21-11-2020,39,0
15276,01-12-2020,29,0
15277,04-11-2020,56,0
15278,14-12-2020,16,0
15279,14-11-2020,46,0
15280,20-12-2020,10,0
15281,30-12-2020,0,0
15282,29-12-2020,1,0
15283,05-12-2020,25,0
15284,26-11-2020,34,0
15285,18-12-2020,12,0
15286,02-10-2020,89,0
15287,04-12-2020,26,0
15288,06-11-2020,54,0
15289,04-12-2020,26,0
15290,30-12-2020,0,0
15291,22-10-2020,69,0
15292,07-12-2020,23,0
15293,05-12-2020,25,0
15294,16-12-2020,14,0
15295,06-12-2020,24,0
15296,12-12-2020,18,0
15297,21-12-2020,9,0
15298,04-12-2020,26,0
15299,25-12-2020,5,0
15300,11-12-2020,19,0
15301,18-10-2020,73,0
15302,09-12-2020,21,0
15303,11-12-2020,19,0
15304,13-12-2020,17,0
15305,25-12-2020,5,0
15306,16-12-2020,14,0
15307,14-10-2020,77,0
15308,25-11-2020,35,0
15309,24-12-2020,6,0
15310,19-10-2020,72,0
15311,11-12-2020,19,0
15312,13-12-2020,17,0
15313,30-12-2020,0,0
15314,14-12-2020,16,0
15315,06-11-2020,54,0
15316,22-10-2020,69,0
15317,08-12-2020,22,0
15318,30-10-2020,61,0
15319,19-11-2020,41,0
15320,22-12-2020,8,0
15321,15-12-2020,15,0
15322,10-11-2020,50,0
15323,18-12-2020,12,0
15324,30-11-2020,30,0
15325,03-10-2020,88,0
15326,28-12-2020,2,0
15327,23-11-2020,37,0
15328,29-12-2020,1,0
15329,24-10-2020,67,0
15330,09-12-2020,21,0
15331,26-12-2020,4,0
15332,19-12-2020,11,0
15333,15-12-2020,15,0
15334,09-12-2020,21,0
15335,27-11-2020,33,0
15336,18-12-2020,12,0
