CustomerID,Recency,Frequency,Monetary,Cluster
14280,5,37,2585.18,0
14281,4,27,2438.46,2
14282,77,29,3428.99,3
14283,2,27,2873.58,0
14284,14,29,3009.71,0
14285,5,29,2467.52,0
14286,64,21,2042.95,3
14287,50,25,2065.44,3
14288,4,33,3132.87,0
14289,32,21,2062.34,2
14290,15,31,3010.11,0
14291,16,34,3206.4900000000002,0
14292,4,32,2660.09,0
14293,27,25,2307.6,2
14294,3,30,3315.3,0
14295,28,26,3111.85,0
14296,12,18,1698.54,2
14297,4,38,3751.82,1
14298,41,30,2712.81,0
14299,7,28,3661.66,0
14300,8,31,3198.16,0
14301,5,38,3787.88,1
14302,33,39,3860.35,1
14303,26,44,4557.6900000000005,1
14304,10,29,2471.38,0
14305,4,28,1879.74,2
14306,1,20,1713.47,2
14307,9,27,1819.23,2
14308,43,37,4040.54,1
14309,52,26,3084.71,3
14310,55,21,1715.32,2
14311,8,34,3781.8,1
14312,8,32,2990.05,0
14313,7,25,2181.71,2
14314,7,27,2238.98,2
14315,39,29,2293.87,2
14316,11,23,1971.1200000000001,2
14317,8,31,3005.8199999999997,0
14318,28,29,3535.03,0
14319,6,31,3004.9,0
14320,8,33,3314.39,0
14321,10,37,3627.36,1
14322,30,32,2797.33,0
14323,18,27,2930.23,0
14324,41,34,3647.71,1
14325,53,25,2251.01,3
14326,37,25,2568.82,2
14327,10,24,2145.86,2
14328,36,24,2135.29,2
14329,1,40,3704.63,1
14330,6,35,3605.89,1
14331,44,31,2747.72,0
14332,22,33,3139.89,0
14333,25,34,3355.27,1
14334,3,32,2891.08,0
14335,23,31,2552.97,0
14336,35,24,2253.93,2
14337,11,25,2971.3,0
14338,23,38,3382.52,1
14339,16,29,2670.15,0
14340,10,24,1540.87,2
14341,16,24,2451.46,2
14342,45,29,2838.06,0
14343,6,28,3083.44,0
14344,21,31,2553.71,0
14345,11,28,2441.92,0
14346,71,25,2656.13,3
14347,36,26,2667.17,2
14348,0,31,2134.76,0
14349,26,30,2837.91,0
14350,46,28,2854.25,3
14351,23,37,3228.18,1
14352,25,39,3084.24,1
14353,31,15,875.88,2
14354,32,31,2921.79,0
14355,11,29,3269.98,0
14356,22,27,3412.34,0
14357,61,20,2074.06,3
14358,6,32,3239.23,0
14359,41,27,2489.56,2
14360,24,34,2651.67,0
14361,4,39,4407.14,1
14362,25,27,2471.73,2
14363,31,31,2515.4,0
14364,17,29,2707.27,0
14365,117,21,1768.29,3
14366,46,29,2966.51,0
14367,5,31,3311.66,0
14368,70,37,3548.94,1
14369,1,26,2758.51,0
14370,19,33,4465.7300000000005,1
14371,21,38,3520.18,1
14372,11,34,3825.5299999999997,1
14373,0,28,2529.9900000000002,0
14374,7,24,1539.6,2
14375,39,31,2669.65,0
14376,77,27,2717.38,3
14377,64,23,2298.26,3
14378,8,34,2813.56,0
14379,0,34,3777.52,1
14380,20,22,2239.86,2
14381,10,37,2314.76,0
14382,7,32,2498.2999999999997,0
14383,20,28,2597.19,0
14384,15,25,2393.22,2
14385,42,31,2989.83,0
14386,13,37,3222.44,1
14387,8,28,2864.08,0
14388,5,33,2971.62,0
14389,19,37,2703.54,0
14390,7,20,1888.36,2
14391,118,31,2788.91,3
14392,15,38,4012.72,1
14393,8,28,2738.2999999999997,0
14394,43,28,2768.33,0
14395,1,32,3411.67,0
14396,38,33,3122.83,0
14397,2,24,1914.1699999999998,2
14398,33,33,2562.27,0
14399,34,22,1927.72,2
14400,16,30,2607.5099999999998,0
14401,5,32,3145.56,0
14402,7,37,3133.86,1
14403,35,37,3367.15,1
14404,16,31,3174.88,0
14405,44,29,2401.22,3
14406,0,29,3405.65,0
14407,33,26,2387.95,2
14408,15,27,1975.54,2
14409,37,26,3008.17,0
14410,30,34,3345.88,1
14411,4,23,1938.31,2
14412,23,23,1999.95,2
14413,43,33,2728.91,0
14414,21,37,4255.28,1
14415,8,30,2363.09,0
14416,18,20,1892.21,2
14417,12,31,2894.56,0
14418,18,23,1796.77,2
14419,16,29,3212.09,0
14420,7,34,3294.4900000000002,0
14421,41,28,2432.12,2
14422,5,39,4462.05,1
14423,15,27,2983.05,0
14424,13,32,2089.73,0
14425,52,33,2671.17,3
14426,7,36,3745.5,1
14427,22,28,2760.93,0
14428,17,39,4499.72,1
14429,0,38,2872.9900000000002,1
14430,4,23,1299.67,2
14431,25,22,2323.46,2
14432,7,40,4680.95,1
14433,34,21,1996.9899999999998,2
14434,3,22,2318.83,2
14435,14,40,3961.25,1
14436,4,42,4923.17,1
14437,73,25,2436.23,3
14438,1,27,2530.69,2
14439,2,33,3588.3,1
14440,26,41,3086.26,1
14441,1,33,2863.97,0
14442,10,29,2231.91,2
14443,30,34,3347.71,1
14444,59,26,2439.23,3
14445,3,39,3709.24,1
14446,13,30,2961.33,0
14447,25,28,2347.31,2
14448,61,27,2942.53,3
14449,30,36,3395.41,1
14450,37,31,2882.57,0
14451,87,26,2931.94,3
14452,20,45,4383.18,1
14453,79,23,1988.97,3
14454,21,31,3384.47,0
14455,1,21,2164.08,2
14456,12,24,1981.41,2
14457,163,28,3112.21,3
14458,1,28,2058.48,2
14459,27,17,1514.3,2
14460,2,19,1702.12,2
14461,10,35,3192.06,1
14462,10,27,3061.71,0
14463,8,35,3358.22,1
14464,1,35,3749.94,1
14465,6,36,3647.1200000000003,1
14466,4,37,3035.11,1
14467,20,22,2144.78,2
14468,12,31,2589.89,0
14469,20,30,2468.77,0
14470,9,31,2728.13,0
14471,10,37,2229.79,0
14472,2,29,3111.18,0
14473,15,23,2200.29,2
14474,22,36,2958.98,0
14475,71,25,2495.1,3
14476,9,34,2886.93,0
14477,3,33,2755.21,0
14478,0,28,2660.17,0
14479,21,34,4477.28,1
14480,2,36,3160.0,1
14481,6,28,2193.2599999999998,2
14482,13,27,2616.86,0
14483,9,37,3869.17,1
14484,6,31,3780.2599999999998,1
14485,11,25,2604.5299999999997,2
14486,0,25,2968.12,0
14487,26,18,1484.61,2
14488,112,24,1966.2199999999998,3
14489,8,36,3672.54,1
14490,10,31,3317.8199999999997,0
14491,4,26,2633.81,2
14492,55,29,3129.46,3
14493,7,24,2689.23,2
14494,8,31,3638.85,0
14495,16,33,3089.13,0
14496,65,30,2908.79,3
14497,8,23,2270.77,2
14498,12,35,2368.34,0
14499,45,26,2257.94,2
14500,24,29,2920.66,0
14501,13,17,1418.22,2
14502,39,27,2723.27,0
14503,2,37,3591.28,1
14504,24,16,1760.4,2
14505,12,37,3999.11,1
14506,17,22,2038.74,2
14507,1,32,2672.44,0
14508,8,32,2923.64,0
14509,0,36,2973.1400000000003,0
14510,157,25,2352.75,3
14511,59,30,2701.16,3
14512,26,38,3499.56,1
14513,14,31,3094.06,0
14514,62,34,3327.13,3
14515,7,26,1974.79,2
14516,25,37,2942.07,1
14517,3,40,3756.51,1
14518,1,32,3423.15,0
14519,0,34,2514.89,0
14520,15,30,2769.54,0
14521,32,26,2220.86,2
14522,13,28,3087.36,0
14523,6,31,3829.99,1
14524,40,21,2496.29,2
14525,32,15,1829.34,2
14526,22,28,2657.42,0
14527,46,25,2378.54,3
14528,49,32,3014.0,0
14529,58,28,1681.52,3
14530,9,23,3104.54,0
14531,25,33,3277.41,0
14532,6,30,3486.06,0
14533,4,24,1998.58,2
14534,3,34,3343.75,1
14535,45,25,3141.56,3
14536,17,40,3585.24,1
14537,17,30,3228.86,0
14538,17,42,4347.19,1
14539,9,37,3181.09,1
14540,10,36,3227.69,1
14541,24,31,2715.7400000000002,0
14542,23,28,2162.39,2
14543,15,27,3045.02,0
14544,12,29,1650.68,2
14545,5,28,2918.14,0
14546,7,23,2042.35,2
14547,31,29,3031.01,0
14548,24,31,3936.09,1
14549,64,40,3436.26,1
14550,45,29,2889.6,0
14551,30,31,2969.06,0
14552,28,21,2265.5699999999997,2
14553,57,34,3479.73,1
14554,2,27,2281.7200000000003,2
14555,4,34,2900.14,0
14556,69,34,3566.31,3
14557,11,32,2928.41,0
14558,6,20,1487.74,2
14559,38,22,2770.81,2
14560,28,37,3716.75,1
14561,9,27,3284.55,0
14562,13,32,3224.77,0
14563,13,28,3148.12,0
14564,94,27,2581.84,3
14565,44,31,2446.36,0
14566,34,27,2828.09,0
14567,2,36,3342.56,1
14568,36,30,2690.12,0
14569,40,33,3133.77,0
14570,5,27,2650.68,0
14571,68,26,2540.54,3
14572,24,24,2539.29,2
14573,11,31,2898.16,0
14574,51,29,2132.44,3
14575,10,35,3613.4500000000003,1
14576,35,22,2170.67,2
14577,76,28,2019.6200000000001,3
14578,15,38,3686.07,1
14579,2,28,2432.98,0
14580,16,27,2924.71,0
14581,10,24,2348.2400000000002,2
14582,32,29,3267.65,0
14583,19,28,3337.31,0
14584,49,18,1667.1,2
14585,14,27,2449.95,2
14586,80,31,3500.54,3
14587,14,35,3167.83,1
14588,35,22,1578.57,2
14589,4,29,3423.91,0
14590,37,31,2575.19,0
14591,44,34,2504.82,0
14592,38,32,3165.54,0
14593,8,34,3713.86,1
14594,4,46,4792.79,1
14595,19,28,2535.91,0
14596,21,29,2264.8,2
14597,21,30,2964.73,0
14598,14,29,2290.13,2
14599,6,28,2914.77,0
14600,19,27,2631.2799999999997,0
14601,57,33,2983.86,3
14602,3,37,3706.4,1
14603,3,34,3073.89,0
14604,21,37,4608.07,1
14605,14,29,2362.13,0
14606,41,30,2739.5499999999997,0
14607,38,33,4206.88,1
14608,21,25,1839.07,2
14609,14,27,2998.39,0
14610,65,26,2610.55,3
14611,5,26,3167.34,0
14612,5,30,2147.63,2
14613,18,32,3532.17,1
14614,44,35,4194.54,1
14615,18,29,2975.76,0
14616,8,35,3509.62,1
14617,125,19,1808.51,3
14618,23,29,2588.2,0
14619,40,22,2616.56,2
14620,28,26,2344.13,2
14621,5,31,3294.43,0
14622,35,32,3475.56,0
14623,27,30,3008.8599999999997,0
14624,17,28,2992.48,0
14625,75,28,2221.4,3
14626,10,28,2973.5,0
14627,27,32,2849.45,0
14628,1,32,3252.44,0
14629,42,19,1866.4099999999999,2
14630,8,28,2575.65,0
14631,44,21,2255.4,2
14632,15,20,1913.01,2
14633,7,27,2713.19,0
14634,15,29,3385.28,0
14635,14,23,1918.29,2
14636,70,36,3328.29,3
14637,20,32,3322.7999999999997,0
14638,6,34,3228.37,0
14639,5,30,3388.41,0
14640,11,31,2594.39,0
14641,35,39,3654.95,1
14642,27,24,2238.98,2
14643,9,38,3868.91,1
14644,41,31,2891.5299999999997,0
14645,16,28,3015.9,0
14646,30,31,2284.13,0
14647,8,32,3309.63,0
14648,4,34,3615.26,1
14649,38,30,2641.19,0
14650,28,24,2680.36,2
14651,1,22,2335.23,2
14652,0,22,1517.0,2
14653,0,29,2790.72,0
14654,33,24,2320.97,2
14655,10,36,3969.83,1
14656,14,28,3081.04,0
14657,42,28,2511.48,3
14658,21,29,3092.77,0
14659,7,29,3097.81,0
14660,8,35,2666.33,0
14661,25,30,2428.59,0
14662,239,26,2050.27,3
14663,15,30,4131.87,1
14664,25,29,2529.54,0
14665,7,20,2021.41,2
14666,59,25,2798.23,3
14667,21,24,1574.19,2
14668,18,23,1792.06,2
14669,8,32,3339.29,0
14670,14,31,2432.32,0
14671,6,35,3233.37,1
14672,15,29,2995.96,0
14673,10,33,2478.48,0
14674,60,28,2582.44,3
14675,3,30,3320.23,0
14676,18,33,3309.15,0
14677,24,31,2148.55,0
14678,9,43,3756.17,1
14679,20,28,3117.32,0
14680,85,30,2902.75,3
14681,0,34,2909.08,0
14682,1,28,3014.96,0
14683,25,24,2408.9700000000003,2
14684,6,33,3269.2400000000002,0
14685,27,36,3057.45,1
14686,7,29,3168.25,0
14687,5,36,3676.78,1
14688,30,25,3339.15,0
14689,77,30,2927.28,3
14690,46,32,2889.04,0
14691,9,34,3251.04,0
14692,2,29,2509.4,0
14693,11,28,2354.48,2
14694,8,25,2040.53,2
14695,9,36,3679.81,1
14696,13,31,3412.17,0
14697,32,29,2738.7999999999997,0
14698,27,35,3921.05,1
14699,11,36,2371.54,0
14700,25,30,2543.04,0
14701,61,20,1600.68,3
14702,48,26,2653.41,3
14703,6,31,3297.82,0
14704,13,29,3389.58,0
14705,18,17,1378.74,2
14706,0,31,2934.35,0
14707,1,36,3165.96,1
14708,15,37,4086.18,1
14709,22,33,3186.18,0
14710,49,27,2663.18,3
14711,0,27,2245.2,2
14712,3,26,2955.25,0
14713,33,26,2809.02,0
14714,0,25,2708.74,2
14715,36,31,2761.2,0
14716,8,46,4445.67,1
14717,0,32,2025.97,0
14718,19,33,3408.37,1
14719,83,29,2952.05,3
14720,47,32,2894.01,0
14721,55,29,2159.17,3
14722,10,26,2450.58,2
14723,24,35,3503.41,1
14724,6,27,2586.87,0
14725,3,34,3429.15,1
14726,98,31,3260.0,3
14727,34,31,4003.34,1
14728,29,29,2867.9500000000003,0
14729,12,25,1992.1299999999999,2
14730,2,25,1932.86,2
14731,23,24,2326.24,2
14732,3,39,3935.16,1
14733,0,18,1929.66,2
14734,16,31,3434.75,0
14735,13,30,3021.43,0
14736,74,21,1078.3,3
14737,14,24,2556.69,2
14738,6,27,3101.19,0
14739,4,27,2419.02,2
14740,112,22,2228.34,3
14741,94,34,3283.04,3
14742,24,35,2771.15,0
14743,9,35,3233.9,1
14744,0,33,3114.93,0
14745,9,30,3413.62,0
14746,8,29,3266.46,0
14747,0,32,2629.64,0
14748,53,33,3028.84,3
14749,2,28,2903.44,0
14750,27,28,2824.9,0
14751,2,26,2228.6,2
14752,8,29,3395.35,0
14753,67,22,2063.2,3
14754,4,31,3488.42,0
14755,32,20,1234.78,2
14756,7,23,2327.1400000000003,2
14757,6,29,2023.15,2
14758,3,33,2928.72,0
14759,1,24,2670.85,2
14760,33,37,2905.32,1
14761,88,29,2287.5,3
14762,13,27,2441.3,2
14763,40,31,2446.85,0
14764,19,31,2326.19,0
14765,14,32,2144.05,0
14766,0,25,2612.6800000000003,2
14767,5,32,2292.75,0
14768,1,43,4595.29,1
14769,4,31,2866.7599999999998,0
14770,29,23,2783.07,2
14771,5,41,3511.21,1
14772,22,34,3450.97,1
14773,4,38,4325.45,1
14774,8,30,2464.29,0
14775,6,39,4360.62,1
14776,37,23,3119.43,2
14777,14,26,1951.66,2
14778,31,36,2060.4,0
14779,31,28,2056.27,2
14780,17,36,3585.35,1
14781,27,32,3602.96,1
14782,38,28,2775.1,0
14783,6,32,3195.69,0
14784,1,40,3532.54,1
14785,36,24,2082.25,2
14786,68,32,3712.29,3
14787,31,33,3200.39,0
14788,2,29,2905.29,0
14789,3,21,2177.59,2
14790,17,26,2363.0499999999997,2
14791,11,33,3986.86,1
14792,105,22,2171.2799999999997,3
14793,7,26,2801.14,0
14794,9,41,3230.19,1
14795,36,27,3132.14,0
14796,31,33,3076.8199999999997,0
14797,5,18,1803.26,2
14798,16,25,2299.06,2
14799,26,26,2211.46,2
14800,22,22,2591.0099999999998,2
14801,22,24,2550.57,2
14802,27,27,1866.67,2
14803,0,24,2937.5099999999998,0
14804,21,30,2614.16,0
14805,59,24,1952.2,3
14806,2,30,1939.25,2
14807,18,39,4527.26,1
14808,17,27,2316.58,2
14809,20,30,3245.77,0
14810,3,30,2342.32,0
14811,56,21,1689.11,3
14812,24,28,2764.39,0
14813,22,19,2492.52,2
14814,16,25,2169.63,2
14815,37,41,3857.09,1
14816,4,21,1913.6,2
14817,6,22,1671.84,2
14818,4,32,4523.26,1
14819,15,30,2422.14,0
14820,4,27,1882.42,2
14821,32,41,4487.39,1
14822,73,29,2240.5299999999997,3
14823,33,22,2506.1400000000003,2
14824,13,34,3438.7799999999997,1
14825,16,23,1718.43,2
14826,4,36,3727.5,1
14827,5,28,2358.88,2
14828,28,30,2878.8,0
14829,48,28,2455.93,3
14830,44,28,2803.33,0
14831,42,26,2660.5299999999997,2
14832,6,34,3406.13,1
14833,16,32,3194.24,0
14834,23,26,2381.96,2
14835,8,31,3211.42,0
14836,26,36,3490.97,1
14837,21,19,1704.29,2
14838,15,37,3958.88,1
14839,5,29,3271.4900000000002,0
14840,4,37,3549.79,1
14841,83,24,2152.2200000000003,3
14842,40,30,2435.7,0
14843,6,29,2883.95,0
14844,16,36,2474.13,0
14845,40,23,2110.68,2
14846,16,36,2656.15,0
14847,8,29,3313.38,0
14848,37,29,2744.88,0
14849,6,34,3694.54,1
14850,12,26,1796.8,2
14851,2,34,2958.97,0
14852,46,24,2540.56,3
14853,57,29,1955.39,3
14854,9,28,2453.91,0
14855,9,33,3356.97,0
14856,69,24,2472.9300000000003,3
14857,7,21,2254.33,2
14858,16,36,3861.89,1
14859,11,38,3827.6,1
14860,21,38,3083.37,1
14861,24,24,1841.22,2
14862,105,25,2554.35,3
14863,23,34,4320.95,1
14864,4,30,2802.39,0
14865,12,30,3615.18,0
14866,3,30,3029.6,0
14867,29,31,2149.83,0
14868,6,35,3270.61,1
14869,38,22,2675.7200000000003,2
14870,10,34,3230.39,0
14871,8,27,2408.88,2
14872,28,29,1929.93,2
14873,17,23,2319.85,2
14874,31,26,2471.42,2
14875,14,31,3289.27,0
14876,31,29,3268.28,0
14877,32,34,3658.95,1
14878,41,27,2859.41,0
14879,5,45,4107.0,1
14880,3,30,2876.63,0
14881,30,30,3021.87,0
14882,23,32,3362.05,0
14883,8,33,2329.4,0
14884,6,29,3542.93,0
14885,24,35,3006.28,0
14886,27,37,3305.12,1
14887,112,18,1337.72,3
14888,4,32,3179.44,0
14889,1,28,2184.58,2
14890,5,27,3175.65,0
14891,19,34,4194.35,1
14892,8,29,2888.07,0
14893,40,28,2563.16,0
14894,9,29,2851.24,0
14895,16,32,2891.97,0
14896,7,23,2863.46,2
14897,14,44,3942.93,1
14898,23,26,2876.77,0
14899,28,30,2913.42,0
14900,0,24,2300.0,2
14901,48,33,3975.04,1
14902,64,21,2845.1800000000003,3
14903,12,27,2560.13,0
14904,0,32,4676.14,1
14905,57,29,3366.1800000000003,3
14906,19,32,2619.14,0
14907,9,33,2362.93,0
14908,61,23,1968.5,3
14909,26,20,2236.01,2
14910,1,41,3925.5,1
14911,21,36,3929.33,1
14912,19,21,2415.65,2
14913,11,29,3433.43,0
14914,1,39,3843.33,1
14915,12,22,1778.35,2
14916,5,28,2495.07,0
14917,27,32,2969.33,0
14918,2,41,3666.64,1
14919,70,31,2366.96,3
14920,18,36,3007.54,0
14921,20,29,2540.79,0
14922,71,22,2316.24,3
14923,15,41,3566.37,1
14924,25,33,3432.8,1
14925,3,31,2242.77,0
14926,7,27,2182.84,2
14927,17,27,2903.59,0
14928,26,24,2037.2,2
14929,24,30,2317.8,0
14930,12,36,2447.45,0
14931,15,32,2249.92,0
14932,3,35,3816.31,1
14933,7,31,3227.62,0
14934,29,32,3020.58,0
14935,76,29,2454.45,3
14936,7,33,2851.2599999999998,0
14937,26,34,2919.33,0
14938,15,26,2659.76,2
14939,21,27,2611.23,0
14940,15,28,2092.14,2
14941,15,29,3432.85,0
14942,8,38,2976.34,1
14943,5,26,2750.75,0
14944,11,30,3517.54,0
14945,38,26,2666.33,2
14946,21,20,2020.5,2
14947,0,31,2485.09,0
14948,3,30,2327.19,0
14949,14,34,3187.35,0
14950,8,34,3062.97,0
14951,24,36,3040.37,1
14952,12,29,3255.42,0
14953,1,29,2581.86,0
14954,11,34,3336.6,1
14955,16,15,1506.24,2
14956,6,28,3252.8,0
14957,22,27,2796.96,0
14958,24,30,2859.63,0
14959,47,24,2216.04,2
14960,86,32,3841.35,3
14961,2,28,2890.35,0
14962,117,22,2394.58,3
14963,6,27,1964.91,2
14964,2,33,3370.48,0
14965,59,36,3411.27,1
14966,1,30,2568.21,0
14967,98,33,2312.33,3
14968,24,35,2896.62,0
14969,61,25,2220.67,3
14970,12,31,2412.82,0
14971,28,34,2511.99,0
14972,22,30,2836.95,0
14973,20,36,2794.46,0
14974,14,35,3420.13,1
14975,8,32,2514.88,0
14976,68,28,1520.1200000000001,3
14977,14,29,3261.7,0
14978,6,36,3318.77,1
14979,5,33,3585.72,1
14980,3,27,3189.28,0
14981,8,31,2983.79,0
14982,7,32,2568.45,0
14983,15,39,4163.85,1
14984,29,28,3089.02,0
14985,9,25,2908.91,0
14986,19,22,2526.48,2
14987,8,32,2587.03,0
14988,12,24,2604.91,2
14989,10,23,2340.72,2
14990,7,34,3235.66,0
14991,30,31,2391.6,0
14992,0,32,3572.02,1
14993,65,27,3499.72,3
14994,19,24,2296.17,2
14995,17,31,2509.32,0
14996,48,34,3384.65,1
14997,47,27,2773.92,3
14998,40,31,2863.71,0
14999,7,32,3034.25,0
15000,3,37,2720.3,0
15001,143,27,2045.47,3
15002,3,35,3267.4,1
15003,47,21,3092.14,3
15004,58,22,1226.1,2
15005,10,37,3774.49,1
15006,10,35,2418.2799999999997,0
15007,24,39,4146.33,1
15008,29,29,2511.42,0
15009,31,27,2805.75,0
15010,38,24,2864.7200000000003,2
15011,6,27,3273.62,0
15012,18,30,3382.66,0
15013,1,37,3357.54,1
15014,6,43,3958.56,1
15015,22,26,2938.96,0
15016,2,31,3219.4,0
15017,27,33,3311.79,0
15018,52,40,2847.85,1
15019,49,20,1323.99,2
15020,19,28,2004.13,2
15021,72,20,2138.71,3
15022,6,23,2518.9300000000003,2
15023,5,33,3991.0,1
15024,57,27,2494.77,3
15025,1,42,3947.07,1
15026,4,26,2470.8,2
15027,27,26,2159.0,2
15028,85,28,2358.17,3
15029,13,30,3340.79,0
15030,30,33,3824.81,1
15031,22,32,3027.42,0
15032,53,26,1825.11,3
15033,7,25,3134.36,0
15034,11,23,2235.06,2
15035,11,34,3175.29,0
15036,65,26,2540.64,3
15037,4,22,2042.41,2
15038,4,26,2362.77,2
15039,2,33,2657.92,0
15040,2,39,4052.47,1
15041,34,27,2900.2,0
15042,6,34,3806.45,1
15043,5,25,1872.7,2
15044,35,30,2296.2,0
15045,3,28,2284.04,2
15046,0,29,3052.29,0
15047,36,35,2961.54,0
15048,1,39,3219.59,1
15049,58,40,3589.23,1
15050,45,39,4292.53,1
15051,67,33,3214.68,3
15052,1,28,1980.2700000000002,2
15053,39,17,1993.53,2
15054,25,31,2327.23,0
15055,44,32,4012.36,1
15056,57,29,2223.63,3
15057,10,23,2738.52,2
15058,18,40,3222.5099999999998,1
15059,19,27,2353.7799999999997,2
15060,17,33,3118.85,0
15061,25,22,1684.07,2
15062,20,34,3097.86,0
15063,4,31,2410.99,0
15064,31,32,2816.2,0
15065,37,20,2360.94,2
15066,3,34,3566.0,1
15067,25,29,2738.27,0
15068,47,30,2554.3,3
15069,0,39,3655.38,1
15070,45,33,3338.63,0
15071,7,22,1982.27,2
15072,20,29,2785.5099999999998,0
15073,12,33,3445.83,1
15074,4,28,3253.16,0
15075,14,28,2480.65,0
15076,5,27,2892.17,0
15077,5,27,2625.84,0
15078,22,30,2872.4,0
15079,11,28,4026.81,1
15080,12,31,3313.87,0
15081,68,35,3065.5099999999998,3
15082,6,33,2841.24,0
15083,22,34,3020.64,0
15084,12,27,2175.95,2
15085,18,29,2411.6,0
15086,50,36,3490.61,1
15087,10,38,3429.78,1
15088,26,19,1779.24,2
15089,1,30,3564.73,0
15090,127,21,2308.36,3
15091,17,30,2431.22,0
15092,8,27,1596.54,2
15093,8,25,2068.67,2
15094,14,36,4243.099999999999,1
15095,18,32,2811.29,0
15096,28,35,3279.21,1
15097,33,24,1957.69,2
15098,1,33,2953.73,0
15099,5,36,3400.65,1
15100,44,36,3285.69,1
15101,34,22,1935.85,2
15102,15,29,2356.31,0
15103,47,25,2139.7599999999998,2
15104,21,39,3283.81,1
15105,22,29,2790.9700000000003,0
15106,33,31,2916.0,0
15107,7,28,2148.57,2
15108,27,26,2749.96,0
15109,37,33,2898.38,0
15110,3,36,3371.06,1
15111,34,36,4131.98,1
15112,26,24,3037.33,0
15113,67,25,2186.21,3
15114,5,36,3656.2,1
15115,7,27,3241.91,0
15116,19,25,1634.22,2
15117,17,31,3531.02,0
15118,1,35,3282.44,1
15119,15,31,3084.1,0
15120,8,24,1840.3799999999999,2
15121,16,34,3283.4,1
15122,27,28,1889.06,2
15123,23,35,3492.65,1
15124,16,33,4880.0,1
15125,49,24,1334.45,2
15126,10,10,963.9,2
15127,3,32,4242.37,1
15128,22,31,2446.48,0
15129,4,34,3391.86,1
15130,33,20,1902.77,2
15131,24,34,3484.94,1
15132,23,35,3832.73,1
15133,71,30,2844.99,3
15134,47,35,3822.86,1
15135,38,38,3289.85,1
15136,22,22,2124.46,2
15137,14,38,3633.64,1
15138,6,35,3673.91,1
15139,19,45,4197.68,1
15140,5,21,1817.6,2
15141,12,34,3341.5,1
15142,1,30,2644.94,0
15143,0,32,3508.6,0
15144,3,26,2356.85,2
15145,25,38,3841.37,1
15146,3,36,3695.91,1
15147,19,16,1005.98,2
15148,27,28,3326.21,0
15149,4,35,3404.9700000000003,1
15150,70,33,2770.9700000000003,3
15151,14,31,2934.32,0
15152,8,36,3127.09,1
15153,13,30,2808.5,0
15154,0,26,2763.83,0
15155,16,20,2250.21,2
15156,41,25,2351.86,2
15157,42,38,3401.15,1
15158,20,21,1627.94,2
15159,1,26,2463.82,2
15160,61,20,1482.8999999999999,3
15161,7,33,3561.97,1
15162,2,34,2885.16,0
15163,15,22,2000.58,2
15164,18,20,1551.5900000000001,2
15165,37,33,2541.59,0
15166,9,33,2864.2400000000002,0
15167,1,39,3248.58,1
15168,18,28,2703.89,0
15169,21,29,2659.43,0
15170,13,39,3387.7599999999998,1
15171,26,23,1923.6,2
15172,11,31,3213.06,0
15173,33,29,2892.51,0
15174,11,30,2157.9,2
15175,33,35,2971.0,0
15176,40,32,2546.68,0
15177,17,31,2844.47,0
15178,38,30,2954.41,0
15179,0,25,2639.7400000000002,2
15180,13,24,1949.7,2
15181,18,28,2980.02,0
15182,4,41,3781.06,1
15183,7,25,2812.1,0
15184,25,23,1587.55,2
15185,2,32,2363.42,0
15186,12,28,2726.51,0
15187,11,30,3504.18,0
15188,71,30,2996.16,3
15189,9,26,2252.96,2
15190,1,36,4053.47,1
15191,49,27,2394.83,3
15192,12,36,2931.96,0
15193,5,42,2990.24,1
15194,4,44,3175.93,1
15195,21,31,2754.01,0
15196,40,28,3100.96,0
15197,19,29,2811.75,0
15198,54,25,2727.4700000000003,3
15199,18,23,2412.96,2
15200,1,35,3857.16,1
15201,31,27,2221.35,2
15202,67,30,2105.6,3
15203,11,33,2292.05,0
15204,61,28,2591.63,3
15205,9,39,3703.93,1
15206,45,23,2336.47,2
15207,41,17,1335.18,2
15208,15,18,2070.6,2
15209,67,30,3709.56,3
15210,37,32,3127.11,0
15211,33,36,3555.83,1
15212,23,37,3332.04,1
15213,29,35,3246.16,1
15214,1,26,3004.04,0
15215,41,29,2497.95,0
15216,7,33,2798.07,0
15217,18,32,2635.25,0
15218,81,27,2844.0,3
15219,10,29,2958.34,0
15220,1,29,2459.17,0
15221,83,27,2694.09,3
15222,8,31,3175.37,0
15223,8,32,2815.56,0
15224,5,30,3283.0299999999997,0
15225,64,42,3723.8199999999997,1
15226,12,41,3932.81,1
15227,14,41,3656.35,1
15228,14,19,2424.94,2
15229,121,37,2846.01,3
15230,36,32,3958.03,1
15231,25,31,3208.63,0
15232,8,22,2113.3,2
15233,16,29,2212.06,2
15234,21,30,3028.76,0
15235,31,32,2419.51,0
15236,3,35,4381.9,1
15237,9,38,3546.62,1
15238,33,38,3650.53,1
15239,16,31,2699.19,0
15240,6,27,2897.99,0
15241,14,40,3939.0499999999997,1
15242,35,31,2292.54,0
15243,0,28,2725.73,0
15244,10,30,2636.58,0
15245,12,20,2328.54,2
15246,36,22,2189.51,2
15247,50,26,2419.76,3
15248,14,38,3048.42,1
15249,36,34,3715.38,1
15250,11,20,2163.43,2
15251,12,23,2176.34,2
15252,1,33,2997.87,0
15253,52,29,2754.69,3
15254,37,26,2636.09,2
